!ENTER	[] sil
!EXIT	[] sil
sil		sil 
yvk0iiees0vv	yv k0 ii ee s0 vv sp
yvk0iikkaac0iinnxxNN	yv k0 ii kk aa c0 ii nn xx nn sp
yvk0iis0vv	yv k0 ii s0 vv sp
yvllvv	yv ll vv sp
yvllxxMMxxNN	yv ll xx mm xx nn sp
yvng	yv ng sp
yvnghhooNNxi	yv ng hh oo nn xi sp
yvnghhwat0oo	yv ng hh wa t0 oo sp
yvngk0aaMMii	yv ng k0 aa mm ii sp
yvngk0aaMMiillaak0oo	yv ng k0 aa mm ii ll aa k0 oo sp
yvngk0aaMMxxNN	yv ng k0 aa mm xx nn sp
yvngwvNNhhaaNN	yv ng wv nn hh aa nn sp
yvs0iiLLhhaak0ee	yv s0 ii ll hh aa k0 ee sp
yvs0vvngt0xxLLt0oo	yv s0 vv ng t0 xx ll t0 oo sp
yvs0vvngxxNN	yv s0 vv ng xx nn sp
yvthaaxi	yv th aa xi sp
yvthee	yv th ee sp
